Game Name,System Full,Units(m),Publisher,Developer,Image_URL,Release Date
Double Dragon V: The Shadow Falls,Sega Genesis,0.0,Tradewest,Leland Interactive Media,https://www.vgchartz.com/games/boxart/435029ccc.jpg,01/08/1994
High Seas Havoc,Sega Genesis,0.0,Data East,Data East,https://www.vgchartz.com/games/boxart/4774079ccc.jpg,16/08/1993
NHL 97,Sega Genesis,0.0,EA Sports,High Score Entertainment Software,https://www.vgchartz.com/games/boxart/full_9139846AmericaFrontccc.jpg,01/01/1996
Captain Planet and the Planeteers,Sega Genesis,0.0,Sega,NovaLogic,https://www.vgchartz.com/games/boxart/full_captain-planet-and-the-planeteers_0PALFront.jpg,01/01/1993
Daffy Duck in Hollywood,Sega Genesis,0.0,Sega,Probe Entertainment Limited,https://www.vgchartz.com/games/boxart/full_8348221PALFrontccc.jpg,01/01/1994
Last Action Hero,Sega Genesis,0.0,Sony Imagesoft,Bits Studios,https://www.vgchartz.com/games/boxart/full_4633410AmericaFrontccc.jpg,01/01/1993
Garfield: Caught in the Act,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/3292532ccc.jpg,31/12/1995
Nobunaga's Ambition,Sega Genesis,0.0,KOEI,Koei,https://www.vgchartz.com/games/boxart/4242244ccc.jpg,01/01/1993
Scooby-Doo Mystery,Sega Genesis,0.0,Acclaim Entertainment,The Illusions Gaming Company,https://www.vgchartz.com/games/boxart/full_scooby-doo-mystery_9AmericaFront.jpg,01/01/1995
Centurion: Defender of Rome,Sega Genesis,0.0,Electronic Arts,Bits of Magic,https://www.vgchartz.com/games/boxart/2394022ccc.jpg,01/01/1991
Hook,Sega Genesis,0.0,Sony Imagesoft,Core Design Ltd.,https://www.vgchartz.com/games/boxart/full_4884846AmericaFrontccc.jpg,01/01/1992
Gouketuji Ichizoku,Sega Genesis,0.0,Atlus,Atlus Co.,https://www.vgchartz.com/games/boxart/full_gouketuji-ichizoku_6JapanFront.jpg,18/11/1994
F-117 Night Storm,Sega Genesis,0.0,Electronic Arts,Rare Ltd.,https://www.vgchartz.com/games/boxart/full_2213860AmericaFrontccc.jpg,01/01/1993
Super High Impact,Sega Genesis,0.0,Arena Entertainment,Unknown,https://www.vgchartz.com/games/boxart/default.jpg,01/01/1992
Muhammad Ali Heavyweight Boxing,Sega Genesis,0.0,Virgin Interactive,Park Place Productions,https://www.vgchartz.com/games/boxart/full_6396622AmericaFrontccc.jpg,01/01/1992
Mortal Kombat II (JP sales),Sega Genesis,0.03,Acclaim Entertainment,Probe Entertainment Limited,https://www.vgchartz.com/games/boxart/2302390ccc.jpg,01/01/1994
NHL '94,Sega Genesis,0.0,EA Sports,EA Canada,https://www.vgchartz.com/games/boxart/970071ccc.jpg,15/03/1993
Super Volleyball,Sega Genesis,0.0,Video System,Micronics,https://www.vgchartz.com/games/boxart/full_1056201AmericaFrontccc.jpg,01/01/1991
Chakan,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/2110762ccc.gif,08/06/1992
Disney's Pinocchio,Sega Genesis,0.0,THQ,Virgin Interactive,https://www.vgchartz.com/games/boxart/674591ccc.jpg,01/01/1996
La Russa Baseball 95,Sega Genesis,0.0,EA Sports,High Score Productions,https://www.vgchartz.com/games/boxart/full_1620492AmericaFrontccc.jpg,01/01/1994
Sonic the Hedgehog Spinball,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/5047401ccc.jpg,14/11/1993
Dinosaurs for Hire,Sega Genesis,0.0,Sega,Malibu Games,https://www.vgchartz.com/games/boxart/full_dinosaurs-for-hire_720AmericaFront.jpg,01/01/1993
Outlander,Sega Genesis,0.0,Mindscape,Mindscape Inc.,https://www.vgchartz.com/games/boxart/full_outlander_4AmericaFront.jpg,01/01/1992
Greatest Heavyweights,Sega Genesis,0.0,Sega,ACME Interactive,https://www.vgchartz.com/games/boxart/full_1679989AmericaFrontccc.jpg,26/05/1994
J-League Pro Striker,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/full_j-league-pro-striker_233JapanFront.jpg,18/06/1993
Taikou Risshiden,Sega Genesis,0.0,KOEI,Koei,https://www.vgchartz.com/games/boxart/full_2398623JapanFrontccc.jpg,28/05/1993
Xeno Crisis,Sega Genesis,0.0,Unknown,Bitmap Bureau,https://www.vgchartz.com/games/boxart/default.jpg,
Elemental Master,Sega Genesis,0.0,Renovation,"TechnoSoft Co., Ltd.",https://www.vgchartz.com/games/boxart/2539724ccc.jpg,01/01/1993
Tyrants: Fight Through Time,Sega Genesis,0.0,Virgin Interactive,Sensible Software,https://www.vgchartz.com/games/boxart/full_2634036AmericaFrontccc.jpg,01/01/1992
Yuu Yuu Hakusho: Makyo Toitsusen,Sega Genesis,0.08,Sega,"Treasure Co., Ltd.",https://www.vgchartz.com/games/boxart/full_4770319JapanFrontccc.jpg,30/09/1994
Battle Golfer Yui,Sega Genesis,0.0,Sega,Santos,https://www.vgchartz.com/games/boxart/full_battle-golfer-yui_374JapanFront.jpg,15/02/1991
Tinhead,Sega Genesis,0.0,Ballistic,MicroProse,https://www.vgchartz.com/games/boxart/full_3390509AmericaFrontccc.jpg,01/01/1993
Eternal Champions,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/8440997ccc.gif,01/01/1993
King of the Monsters,Sega Genesis,0.0,Takara,"SPS Co.,Ltd.",https://www.vgchartz.com/games/boxart/6190774ccc.jpg,01/01/1993
TNN Outdoors Bass Tournament '96,Sega Genesis,0.0,ASC Games,Imagitec Design,https://www.vgchartz.com/games/boxart/full_1962515AmericaFrontccc.jpg,01/01/1996
Chiki Chiki Boys,Sega Genesis,0.0,Sega,Capcom,https://www.vgchartz.com/games/boxart/full_chiki-chiki-boys_504AmericaFront.jpg,01/01/1993
The Incredible Hulk,Sega Genesis,0.0,U.S. Gold,Probe Entertainment Limited,https://www.vgchartz.com/games/boxart/7599005ccc.jpg,01/01/1994
Alien Soldier,Sega Genesis,0.0,Sega,"Treasure Co., Ltd.",https://www.vgchartz.com/games/boxart/full_80071PALFrontccc.jpg,01/01/1995
Beggar Prince,Sega Genesis,0.0,Super Fighter Team,C&E Inc.,https://www.vgchartz.com/games/boxart/2751411ccc.jpg,22/05/1996
Alien 3,Sega Genesis,0.0,Arena Entertainment,Probe Entertainment Limited,https://www.vgchartz.com/games/boxart/904614ccc.jpg,01/01/1992
Chi Chi's Pro Challenge Golf,Sega Genesis,0.0,Virgin Interactive,Coconuts Japan,https://www.vgchartz.com/games/boxart/22797ccc.jpg,23/03/1993
Super Smash T.V.,Sega Genesis,0.0,Flying Edge,Probe Entertainment Limited,https://www.vgchartz.com/games/boxart/full_4793215AmericaFrontccc.jpg,01/01/1992
Dark Castle,Sega Genesis,0.0,Electronic Arts,Artech Studios,https://www.vgchartz.com/games/boxart/full_dark-castle_857AmericaFront.jpg,01/01/1991
Daze Before Christmas,Sega Genesis,0.0,Sunsoft,Funcom,https://www.vgchartz.com/games/boxart/default.jpg,01/01/1994
Herzog  Zwei,Sega Genesis,0.0,Sega,"TechnoSoft Co., Ltd.",https://www.vgchartz.com/games/boxart/full_373904AmericaFrontccc.jpg,11/01/1990
Ex-Mutants,Sega Genesis,0.0,Sega,Malibu Games,https://www.vgchartz.com/games/boxart/full_ex-mutants_9AmericaFront.jpg,01/01/1992
ESPN Speed World,Sega Genesis,0.0,Sony Imagesoft,Park Place Productions,https://www.vgchartz.com/games/boxart/7831705ccc.jpg,01/01/1994
Gemfire,Sega Genesis,0.0,KOEI,Koei,https://www.vgchartz.com/games/boxart/full_1643071AmericaFrontccc.jpg,24/06/1992
Dick Tracy,Sega Genesis,0.0,Capcom,Sega,https://www.vgchartz.com/games/boxart/578742ccc.jpg,01/01/1990
Blades of Vengeance,Sega Genesis,0.0,Electronic Arts,Beam Software,https://www.vgchartz.com/games/boxart/1149737ccc.jpg,01/01/1993
Lemmings 2: The Tribes,Sega Genesis,0.0,Psygnosis,Digital Developments,https://www.vgchartz.com/games/boxart/6135443ccc.jpg,01/01/1994
Australian Rugby League,Sega Genesis,0.0,Electronic Arts,Electronic Arts,https://www.vgchartz.com/games/boxart/1131366ccc.jpg,01/01/1995
Mega Games 6 Vol. 2,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/full_9822181PALFrontccc.jpg,01/01/1995
Blue Almanac,Sega Genesis,0.0,Unknown,Hot B,https://www.vgchartz.com/games/boxart/full_blue-almanac_632JapanFront.jpg,31/12/2020
Ayrton Senna's Super Monaco GP II,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/3271258ccc.jpg,16/07/1992
Coach K College Basketball,Sega Genesis,0.0,EA Sports,EA Canada,https://www.vgchartz.com/games/boxart/full_coach-k-college-basketball_10AmericaFront.jpg,01/01/1995
WeaponLord,Sega Genesis,0.0,Namco,Visual Concepts,https://www.vgchartz.com/games/boxart/full_weaponlord_3AmericaFront.jpg,01/01/1995
Dragon: The Bruce Lee Story,Sega Genesis,0.0,Acclaim Entertainment,Virgin Interactive,https://www.vgchartz.com/games/boxart/5304922ccc.jpg,01/01/1994
DokiDoki Penguin Land (MN),Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/default.jpg,01/01/1991
Sorcerian,Sega Genesis,0.0,Sega,Nihon Falcom Corporation,https://www.vgchartz.com/games/boxart/full_1388253JapanFrontccc.jpg,24/02/1990
Phantasy Star IV,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/8825568ccc.jpg,01/01/1994
Olympic Summer Games: Atlanta 1996,Sega Genesis,0.0,Black Pearl,Tiertex Design Studios,https://www.vgchartz.com/games/boxart/full_3427876AmericaFrontccc.jpg,01/01/1996
Klax,Sega Genesis,0.0,Tengen,Tengen,https://www.vgchartz.com/games/boxart/full_klax_1AmericaFront.jpg,06/09/1990
PGA Tour Golf III,Sega Genesis,0.0,EA Sports,High Score Productions,https://www.vgchartz.com/games/boxart/full_pga-tour-golf-iii_0AmericaFront.jpg,01/01/1994
Madden NFL 97,Sega Genesis,0.0,EA Sports,High Score Productions,https://www.vgchartz.com/games/boxart/full_697440AmericaFrontccc.jpg,01/01/1997
Virtual Pinball,Sega Genesis,0.0,Electronic Arts,"BudgeCo., Inc.",https://www.vgchartz.com/games/boxart/full_virtual-pinball_27AmericaFront.jpg,01/01/1993
StormLord,Sega Genesis,0.0,Razorsoft,Punk Development,https://www.vgchartz.com/games/boxart/full_2873986AmericaFrontccc.jpg,01/01/1990
NBA Jam Tournament Edition,Sega Genesis,1.11,Acclaim Entertainment,Iguana Entertainment,https://www.vgchartz.com/games/boxart/full_1185299AmericaFrontccc.jpg,30/05/1995
Rugby World Cup 95,Sega Genesis,0.0,EA Sports,EA,https://www.vgchartz.com/games/boxart/3727624ccc.jpg,01/01/1994
Tintin in Tibet,Sega Genesis,0.0,Infogrames,Infogrames,https://www.vgchartz.com/games/boxart/full_8288708PALFrontccc.jpg,01/01/1995
Zool,Sega Genesis,0.0,GameTek,Gremlin Graphics,https://www.vgchartz.com/games/boxart/39208ccc.jpg,02/01/1992
X-Men,Sega Genesis,0.0,Sega,"Western Technologies, Inc.",https://www.vgchartz.com/games/boxart/6404552ccc.gif,18/05/1993
Triple Play 96,Sega Genesis,0.0,EA Sports,Extended Play Productions,https://www.vgchartz.com/games/boxart/full_7796676AmericaFrontccc.jpg,18/03/1995
Dyna Brothers,Sega Genesis,0.0,CRI,CRI,https://www.vgchartz.com/games/boxart/full_dyna-brothers_886JapanFront.jpg,24/07/1992
WWF WrestleMania: The Arcade Game,Sega Genesis,0.0,Acclaim Entertainment,Sculptured Software,https://www.vgchartz.com/games/boxart/full_9344416AmericaFrontccc.jpg,01/01/1995
Exodus: Journey to the Promised Land,Sega Genesis,0.0,Wisdom Tree,Wisdom Tree,https://www.vgchartz.com/games/boxart/4616969ccc.jpg,01/01/1993
Raiden Trad,Sega Genesis,0.0,Micronet,Micronet,https://www.vgchartz.com/games/boxart/full_6081991AmericaFrontccc.jpg,01/01/1993
Aa Harimanada,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/full_aa-harimanada_1JapanFront.jpg,03/09/1993
Nobunaga no Yabou: Haouden,Sega Genesis,0.0,KOEI,Koei,https://www.vgchartz.com/games/boxart/full_6036850JapanFrontccc.jpg,25/02/1994
King Salmon,Sega Genesis,0.0,Victory Lap Games,Sage's Creation,https://www.vgchartz.com/games/boxart/full_king-salmon_803AmericaFront.jpg,21/03/1993
Granada,Sega Genesis,0.0,Renovation,Wolf Team,https://www.vgchartz.com/games/boxart/full_4773622AmericaFrontccc.jpg,01/01/1990
Ecco the Dolphin,Sega Genesis,0.12,Sega,Novotrade International,https://www.vgchartz.com/games/boxart/4737702ccc.jpg,29/07/1993
Shadow of the Beast II,Sega Genesis,0.0,Electronic Arts,WJS Design,https://www.vgchartz.com/games/boxart/3332696ccc.jpg,01/01/1992
NBA Live 97,Sega Genesis,0.0,EA Sports,NuFX,https://www.vgchartz.com/games/boxart/full_9809215AmericaFrontccc.jpg,01/01/1996
QuackShot starring Donald Duck,Sega Genesis,0.0,Sega,Sega (AM7),https://www.vgchartz.com/games/boxart/786862ccc.gif,19/12/1991
Championship Pro-Am,Sega Genesis,0.0,Tradewest,Rare Ltd.,https://www.vgchartz.com/games/boxart/6204296ccc.jpg,01/01/1992
Ultraman,Sega Genesis,0.0,Ma-Ba,Ma-Ba,https://www.vgchartz.com/games/boxart/full_4887051JapanFrontccc.jpg,09/04/1993
Dragon's Fury,Sega Genesis,0.0,Tengen,"TechnoSoft Co., Ltd.",https://www.vgchartz.com/games/boxart/full_dragons-fury_520AmericaFront.jpg,01/01/1992
Advanced Daisenryaku: Deutsch Dengekisakusen,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/full_advanced-daisenryaku-deutsch-dengekisakusen_950JapanFront.jpg,17/06/1991
Disney's Ariel: The Little Mermaid,Sega Genesis,0.0,Sega,Bluesky Innovations,https://www.vgchartz.com/games/boxart/7609154ccc.jpg,01/01/1992
Barkley: Shut Up and Jam 2,Sega Genesis,0.0,Accolade,Accolade,https://www.vgchartz.com/games/boxart/2582962ccc.jpg,01/01/1995
Awesome Possum Kicks Dr. Machino's Butt!,Sega Genesis,0.0,Tengen,Tengen,https://www.vgchartz.com/games/boxart/full_awesome-possum_488AmericaFront.jpg,01/01/1993
Budokan: The Martial Spirit,Sega Genesis,0.0,Electronic Arts,Electronic Arts,https://www.vgchartz.com/games/boxart/2363092ccc.jpg,01/01/1990
NBA Live 96,Sega Genesis,0.0,Electronic Arts,Hitmen Productions,https://www.vgchartz.com/games/boxart/full_1939AmericaFrontccc.jpg,01/01/1995
Buck Rogers: Countdown to Doomsday,Sega Genesis,0.0,Electronic Arts,SSI,https://www.vgchartz.com/games/boxart/3772428ccc.jpg,01/01/1991
Crayon Shin-Chan: Arashi o Yobu Enji,Sega Genesis,0.0,Ma-Ba,Ma-Ba,https://www.vgchartz.com/games/boxart/full_crayon-shin-chan-arashi-o-yobu-enji_40JapanFront.jpg,11/03/1994
Wrestle War,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/full_4698792PALFrontccc.jpg,01/01/1991
FIFA Soccer 97,Sega Genesis,0.0,EA Sports,Extended Play Productions,https://www.vgchartz.com/games/boxart/752177ccc.jpg,06/02/1996
Prince of Persia,Sega Genesis,0.0,Tengen,Broderbund,https://www.vgchartz.com/games/boxart/5158094ccc.jpg,01/01/1993
Man Overboard!,Sega Genesis,0.0,Codemasters,Zeppelin Games,https://www.vgchartz.com/games/boxart/full_6498741PALFrontccc.jpg,01/01/1994
Bubsy in: Claws Encounters of the Furred Kind,Sega Genesis,0.0,Accolade,Accolade,https://www.vgchartz.com/games/boxart/4987739ccc.jpg,01/01/1993
Wacky Worlds Creativity Studio,Sega Genesis,0.0,Sega,HeadGames,https://www.vgchartz.com/games/boxart/3408574ccc.jpg,20/07/1994
Mega Games 6,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/full_5130351PALFrontccc.jpg,01/01/1995
Columns,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/4748546ccc.jpg,29/06/1990
Mazin Saga Mutant Fighter,Sega Genesis,0.0,Victory Lap Games,Almanic Corp,https://www.vgchartz.com/games/boxart/2505547ccc.jpg,25/02/1993
Castle of Illusion Starring Mickey Mouse,Sega Genesis,0.0,Sega,Sega (AM7),https://www.vgchartz.com/games/boxart/8554539ccc.jpg,01/01/1990
Beast Wrestler,Sega Genesis,0.0,Renovation,Riot,https://www.vgchartz.com/games/boxart/full_beast-wrestler_886AmericaFront.jpg,04/10/1991
Premier Manager 97,Sega Genesis,0.0,Sega,Gremlin Interactive,https://www.vgchartz.com/games/boxart/full_premier-manager-97_2PALFront.jpg,01/01/1996
Chase H.Q. II,Sega Genesis,0.0,Taito,Taito Corporation,https://www.vgchartz.com/games/boxart/full_chase-hq-ii_3AmericaFront.jpg,22/10/1992
Sega Sports 1: Super Monaco / Wimbledon / Ultimate Soccer,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/full_5874826PALFrontccc.jpg,01/01/1995
Action 52,Sega Genesis,0.0,Active Enterprises,Farsight Technologies,https://www.vgchartz.com/games/boxart/9580339ccc.jpg,01/01/1993
Twin Hawk,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/full_twin-hawk_1PALFront.jpg,25/07/1990
Mr. Nutz,Sega Genesis,0.0,Ocean,Ocean,https://www.vgchartz.com/games/boxart/full_2492120PALFrontccc.jpg,01/01/1994
Mick & Mack as the Global Gladiators,Sega Genesis,0.0,Virgin Interactive,Virgin Interactive,https://www.vgchartz.com/games/boxart/3073197ccc.jpg,01/01/1992
El Viento,Sega Genesis,0.0,Renovation,Wolf Team,https://www.vgchartz.com/games/boxart/6638520ccc.jpg,01/01/1991
Fighting Masters,Sega Genesis,0.0,Treco,Almanic Corp.,https://www.vgchartz.com/games/boxart/full_1577250AmericaFrontccc.jpg,17/08/1992
NHL 98,Sega Genesis,0.0,EA Sports,High Score Productions,https://www.vgchartz.com/games/boxart/full_4771875AmericaFrontccc.jpg,01/01/1997
Rock N' Roll Racing,Sega Genesis,0.0,Interplay,Silicon & Synapse,https://www.vgchartz.com/games/boxart/full_1922760AmericaFrontccc.jpg,04/04/1994
Ultimate Qix,Sega Genesis,0.0,Taito,Taito Corporation,https://www.vgchartz.com/games/boxart/full_ultimate-qix_7AmericaFront.jpg,01/01/1991
Pepenga Pengo,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/full_2210955JapanFrontccc.jpg,22/12/1995
Ghostbusters (1986),Sega Genesis,0.0,Sega,Unknown,https://www.vgchartz.com/games/boxart/default.jpg,29/06/1990
Barkley: Shut Up and Jam!,Sega Genesis,0.0,Accolade,Accolade,https://www.vgchartz.com/games/boxart/full_barkley-shut-up-and-jam_6AmericaFront.jpg,01/01/1993
Pink Goes to Hollywood,Sega Genesis,0.0,TecMagik,HeadGames,https://www.vgchartz.com/games/boxart/full_3074827AmericaFrontccc.jpg,01/01/1993
Streets of Rage 3,Sega Genesis,0.07,Sega,Sega,https://www.vgchartz.com/games/boxart/1426012ccc.jpg,17/03/1994
Classic Collection,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/full_classic-collection_797PALFront.jpg,01/01/1994
World Heroes,Sega Genesis,0.0,Sega,Sega,https://www.vgchartz.com/games/boxart/full_world-heroes_5AmericaFront.jpg,16/08/1994
Desert Demolition starring Road Runner and Wile E. Coyote,Sega Genesis,0.0,Sega,Bluesky Innovations,https://www.vgchartz.com/games/boxart/full_desert-demolition-starring-road-runner-and-wile-e-coyote_5AmericaFront.jpg,01/01/1994
Dick Vitale's Awesome Baby! College Hoops,Sega Genesis,0.0,Time Warner Interactive,Time Warner Interactive,https://www.vgchartz.com/games/boxart/1905416ccc.jpg,01/01/1994
Nigel Mansell's Indy Car Racing,Sega Genesis,0.0,Acclaim Entertainment,Gremlin Interactive,https://www.vgchartz.com/games/boxart/full_1999243AmericaFrontccc.jpg,01/01/1994
Disney's The Jungle Book,Sega Genesis,0.0,Virgin Interactive,Eurocom Entertainment Software,https://www.vgchartz.com/games/boxart/9473049ccc.jpg,01/01/1994
Ranger X,Sega Genesis,0.0,Sega,Gau Entertainment,https://www.vgchartz.com/games/boxart/4583030ccc.jpg,27/05/1993
Fantastic Dizzy,Sega Genesis,0.0,Codemasters,Codemasters,https://www.vgchartz.com/games/boxart/full_9538942AmericaFrontccc.jpg,01/01/1993
F1 Circus MD,Sega Genesis,0.0,Nichibutsu,Micronics,https://www.vgchartz.com/games/boxart/full_f1-circus-md_7JapanFront.jpg,20/12/1991
Worms,Sega Genesis,0.0,Ocean,EastPoint,https://www.vgchartz.com/games/boxart/full_5085944PALFrontccc.jpg,01/06/1995
